baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,countChange,ensg
18.7903135718256,0.069882151561843,0.159866299779216,0.173928485406662,0.545877386927692,NA,0.932580918699312,ENSG00000277952
1330.82016025002,-0.114312970290182,0.156743305112741,0.174079612386934,0.545932913794002,DENND1A,-101.37902940822,ENSG00000119522
15912.3815374309,0.105467646653446,0.165370454450245,0.17422664705969,0.54628915669234,HCK,1206.84380757696,ENSG00000101336
14.7944015584817,-0.00254114271023263,0.146857775647038,0.174273070234754,0.546329855182294,NA,-0.0260357141767305,ENSG00000224748
29.51263240172,0.0849422705699922,0.162666289531289,0.174332335206226,0.54641078816748,LGALS4,1.78980241056229,ENSG00000171747
24.0757163034986,-0.0835610191987576,0.168539879642595,0.174370318458806,0.546424999490323,ADGRF3,-1.35485221076768,ENSG00000173567
30.3577303428502,-0.0263590774519815,0.148142491833393,0.174512989214221,0.546767202110377,NA,-0.54962131944292,ENSG00000274026
64.7019543335523,0.0377867564595868,0.150747395776129,0.174585943295734,0.54678603713173,GGT5,1.71704770595628,ENSG00000099998
3322.6035331998,0.110940646143586,0.123875786126049,0.17455889421673,0.54678603713173,NUP153,265.582775814159,ENSG00000124789
20.9489805699088,0.0485458261002039,0.154008731260123,0.174622483941502,0.546795648393401,FAM9B,0.716914913615327,ENSG00000177138
537.225943246175,-0.10574191978692,0.139314335243182,0.174693226708882,0.546912332601819,RAB9A,-37.9674204373538,ENSG00000123595
11.9321026451706,0.0457390688895648,0.153896150823415,0.17479654575592,0.547130939158597,CABP7,0.384354849857065,ENSG00000100314
24.7590694998815,-0.0470196889142803,0.154075372038837,0.174948515969796,0.54750171587789,PDF,-0.793928850881109,ENSG00000258429
3815.54661366882,0.118453093995875,0.116753033794008,0.174985884011879,0.547513221852364,ADNP,326.497290745528,ENSG00000101126
28.156296547177,-0.0603360894036708,0.155100080105491,0.175019224076459,0.547513221852364,NA,-1.15326288030443,ENSG00000264187
241.849059842354,-0.105389043795031,0.155622709494631,0.175088666383403,0.547520760727273,PDZD11,-17.0372406008454,ENSG00000120509
280.922278337989,-0.11076357360881,0.128558018015843,0.175082826425742,0.547520760727273,MBIP,-20.7607807444547,ENSG00000151332
271.862314018161,-0.00381862128354723,0.146747330400087,0.175254845400795,0.54793553195548,NA,-0.718631791544681,ENSG00000203623
10574.2204655944,-0.123380955712051,0.159476877869404,0.175363142112344,0.548169209633992,MYD88,-866.729559890902,ENSG00000172936
1091.4717249654,-0.105698943399513,0.168767162409695,0.175580999811305,0.548682857849639,PFKP,-77.1074691379722,ENSG00000067057
2986.50221614693,0.0810543773686075,0.163588836057198,0.175594636437189,0.548682857849639,CDKN2D,172.592449666042,ENSG00000129355
7443.09264024201,0.113334199352683,0.160860862281312,0.175701491259291,0.548701885148495,MTMR3,608.289093699946,ENSG00000100330
155.203782169613,-0.0960111220843991,0.172745645409915,0.17567338016844,0.548701885148495,DBF4B,-9.99259609182587,ENSG00000161692
566.826439308012,-0.110467777258295,0.133546164874998,0.175661016366341,0.548701885148495,SNAPC4,-41.7820946677679,ENSG00000165684
45.6144591883718,0.0133193978426005,0.146886899136147,0.175771152642615,0.548814516355077,NA,0.423076491312216,ENSG00000248751
108.231294002881,0.0491740457482773,0.151977419190412,0.175817825031724,0.548855339139737,NA,3.75263830300739,ENSG00000211807
1024.90152587746,-0.116362235389891,0.137045375206331,0.176015463096778,0.549021192557438,ZC3H3,-79.4187610886594,ENSG00000014164
116.298145051498,-0.0930696444819142,0.171531604060415,0.176028640931008,0.549021192557438,C12orf50,-7.26562922886131,ENSG00000165805
571.721648469911,-0.109108442534749,0.112527507831783,0.176026594576732,0.549021192557438,MRPS23,-41.643717623209,ENSG00000181610
111.701944044138,0.0332065957213421,0.150646092324954,0.175988187871189,0.549021192557438,KRT73,2.60086748222133,ENSG00000186049
31.0619355497918,-0.0773393950834667,0.160075439808508,0.176038994038679,0.549021192557438,FOXD2,-1.62130980337601,ENSG00000186564
1164.34759818525,0.0953115102465633,0.0870265458418821,0.176195297984761,0.549160799290989,AKAP8,79.5203443985286,ENSG00000105127
388.728693047453,0.0511645407453515,0.15316342854609,0.176236773044216,0.549160799290989,PTPRS,14.0334654398334,ENSG00000105426
811.499052167599,-0.108512609774562,0.112298684355651,0.176239734580935,0.549160799290989,ZNF280D,-58.7980982006264,ENSG00000137871
4254.88313185332,0.10499098342378,0.147166476667088,0.176251840761671,0.549160799290989,CMPK1,321.191208802034,ENSG00000162368
75.1815821418417,0.0561690088065088,0.155915152444559,0.17615468452321,0.549160799290989,LPAL2,2.98480105413206,ENSG00000213071
3400.7189978318,-0.100211756323904,0.0937692251437253,0.176432389209977,0.549262204020662,MADD,-228.201668781287,ENSG00000110514
577.178536097952,-0.10516018801239,0.101817388744605,0.176412778162087,0.549262204020662,MRPL35,-40.5746649757456,ENSG00000132313
1912.12074885739,0.0498880849578919,0.154249122438572,0.176361847000953,0.549262204020662,PF4,67.2772376086184,ENSG00000163737
262.966191203702,0.101171835100467,0.154359821716536,0.176371421557801,0.549262204020662,NA,19.1030129439324,ENSG00000240225
489.156363700103,-0.0916338835383605,0.158227887122315,0.176452500410164,0.549262204020662,C7orf55-LUC7L2,-30.1030144950456,ENSG00000269955
1387.79490481895,0.00570576344976443,0.146977576430146,0.176524273686845,0.549380936358982,NA,5.49950496414431,ENSG00000240508
6499.36181438216,0.0780262765373622,0.162797579999227,0.176600099702884,0.549512234046916,CREB5,361.18866461482,ENSG00000146592
204.397174727742,-0.0158420700480513,0.147465967160709,0.176683402121037,0.549666741011094,NA,-2.23218400393517,ENSG00000276042
1461.45756526338,-0.101404751167495,0.096628435245702,0.176764509627486,0.549814362009636,NFX1,-99.1965197661018,ENSG00000086102
3991.39745529598,0.0921279538540829,0.086827398400464,0.176981391366661,0.550098330302177,HDAC1,263.197821733297,ENSG00000116478
7791.46824094105,0.105585094147152,0.12943852403102,0.176903198412076,0.550098330302177,ESYT1,591.611267501659,ENSG00000139641
1586.1105903697,-0.118948135681794,0.125372781514855,0.176990500983609,0.550098330302177,KDM6A,-125.5266936765,ENSG00000147050
133.907724105587,0.0409987644859596,0.151246607582532,0.176974675267106,0.550098330302177,NA,3.86000086410931,ENSG00000214485
47.2989162464066,0.0835759300839538,0.160465764910145,0.177055773803407,0.550196522893754,INKA1,2.8209671329979,ENSG00000185614
120.723656375485,0.0470590986736971,0.15276177115143,0.177121843590934,0.550237109288396,LARGE1,4.00279915960017,ENSG00000133424
293.521495147451,0.105392027924019,0.117953079978886,0.177136199666239,0.550237109288396,NA,22.2450189034578,ENSG00000186162
1348.82227560937,-0.109845582054846,0.151778322880607,0.177231300772604,0.550427857304422,SLC43A3,-98.8858784310746,ENSG00000134802
1053.52698942645,-0.109588390291624,0.12169308012826,0.177408398580015,0.550454624729937,CHORDC1,-77.0629067148286,ENSG00000110172
129.785189097762,0.0878125601983294,0.158960255131615,0.177341842902272,0.550454624729937,IL23A,8.14500547015888,ENSG00000110944
659.597038896606,-0.10298972388378,0.101435183953598,0.177342126642631,0.550454624729937,TXNDC9,-45.4452783025833,ENSG00000115514
2286.09354758431,-0.0966776020550963,0.0853589061751903,0.177359541145891,0.550454624729937,SPOP,-148.175075244189,ENSG00000121067
10.574717102125,0.0288570790482934,0.149388891055674,0.177398712712042,0.550454624729937,LIX1,0.213647222407836,ENSG00000145721
13.6261226419235,0.05378026024559,0.156405774430885,0.177470906422533,0.550507378657207,HAP1,0.517535965020256,ENSG00000173805
16.2843890317515,-0.0472552829163327,0.154482214391649,0.177492798934103,0.550507378657207,STMND1,-0.524751976669299,ENSG00000230873
2633.12805412252,0.110783406819926,0.138621986396719,0.177625356400725,0.55081393738843,LMBRD1,210.161625536989,ENSG00000168216
2067.26305612014,0.0948780242127712,0.160144934173778,0.17770696655974,0.550962422797478,DNAJB2,140.522433544197,ENSG00000135924
293.861570430032,-0.110306859722325,0.128633215526348,0.177927912125122,0.551087753287802,RACGAP1,-21.6308567669414,ENSG00000161800
966.33159794242,-0.114589902835726,0.161632610246121,0.177999557546066,0.551087753287802,SIGLEC7,-73.7844167573254,ENSG00000168995
4007.1370637803,-0.111068260873247,0.148541271051541,0.177832777486915,0.551087753287802,YWHAG,-296.919990301094,ENSG00000170027
468.494081411599,0.107103536749572,0.135421947226363,0.17786941629242,0.551087753287802,BNIP3,36.1038733771592,ENSG00000176171
111.271471378651,-0.113953066713565,0.126849798675895,0.177795653931671,0.551087753287802,CEP57L1,-8.45077528032844,ENSG00000183137
39.8954201836977,-0.0931063552397384,0.162111872775729,0.178017267023735,0.551087753287802,NA,-2.49338471195372,ENSG00000230397
26.8906155450464,-0.0631540100106189,0.159429921998313,0.177910401372999,0.551087753287802,NA,-1.15174460290944,ENSG00000237846
17.2463024667225,0.00251005739021489,0.146902359358907,0.177956909390546,0.551087753287802,KIR2DL1,0.0300319109119478,ENSG00000275080
940.517054926958,0.0949117583738565,0.153604251456996,0.17808137347866,0.551134150662545,HS2ST1,63.9552372610276,ENSG00000153936
17.0012502695455,0.0639745132948788,0.15797120852243,0.178099729514421,0.551134150662545,NA,0.770864450216049,ENSG00000211768
10.7553668444129,0.0249919934847696,0.148192868724887,0.178716540241453,0.551371747192517,SCN4A,0.187939768726135,ENSG00000007314
1068.58637111761,0.0995178001891931,0.124725375173173,0.178529960414934,0.551371747192517,PITHD1,76.3134138341857,ENSG00000057757
859.956348882895,-0.110438610523612,0.108580762620804,0.178432906920701,0.551371747192517,TRIP4,-63.3732775766102,ENSG00000103671
77.3425082612116,0.083370537406475,0.163353594531216,0.178457169031659,0.551371747192517,PTK7,4.60113799389877,ENSG00000112655
40.1787545227469,0.0623154112887256,0.159081156530958,0.178399115355558,0.551371747192517,LYVE1,1.77349742168733,ENSG00000133800
10.4697870791762,0.0329964657604635,0.150209614575485,0.178498781127031,0.551371747192517,RAPGEF5,0.242218139923061,ENSG00000136237
3637.88899092825,0.106976129856621,0.154723160522304,0.178435581491741,0.551371747192517,ARHGEF40,280.00306629637,ENSG00000165801
3708.14478925075,-0.100521259377612,0.170224545292446,0.178403617384164,0.551371747192517,RAB24,-249.573203919793,ENSG00000169228
199.616609916257,0.0801935094550399,0.158000660790875,0.178680136599002,0.551371747192517,ELOVL6,11.4100511812916,ENSG00000170522
642.853938369782,0.110093664389546,0.11815984493792,0.178525646263899,0.551371747192517,TXNRD2,50.9772281495544,ENSG00000184470
362.823695056475,0.0798087606813902,0.15655469546774,0.178254930058133,0.551371747192517,MRTFB,20.6366624397497,ENSG00000186260
1350.48204029827,-0.118639555288394,0.142495027301406,0.178634478250418,0.551371747192517,LTN1,-106.612742953888,ENSG00000198862
497.414232443754,-0.00687649743758476,0.146863369135247,0.17857076786189,0.551371747192517,NA,-2.36524617686621,ENSG00000232045
40.069799420965,-0.0606750867507924,0.158093203174068,0.178304132482745,0.551371747192517,NA,-1.65026060159202,ENSG00000233622
23.8794773484597,-0.0698044918394871,0.163463620762362,0.178591791675221,0.551371747192517,NA,-1.12789686019532,ENSG00000243417
645.086513646228,-0.115554711872322,0.120148545138111,0.178716389109875,0.551371747192517,ZNHIT3,-49.6540240628734,ENSG00000273611
1862.55148103756,-0.105393118791852,0.101389112213849,0.178762839372851,0.551410450150093,TMF1,-131.213743183726,ENSG00000144747
414.838270536469,0.0602318987393812,0.154601678189818,0.178921928646707,0.551692832459911,TOX,17.6859411203557,ENSG00000198846
88.9052933051722,0.0692596958337828,0.15821376617837,0.178899267605931,0.551692832459911,PPM1N,4.37219966799654,ENSG00000213889
1689.6199415774,0.110915507001999,0.12627863196964,0.179250438794601,0.552227034644284,ATG2B,135.023125025178,ENSG00000066739
13.8500200329462,-0.0612345558241552,0.159194541809708,0.179298003902625,0.552227034644284,TICRR,-0.575556966578427,ENSG00000140534
880.56725659292,-0.107354886490306,0.147443183979852,0.179218210119094,0.552227034644284,ATP5PF,-63.1468200745379,ENSG00000154723
11.0020703874529,-0.0657459727723059,0.159600014806068,0.179228904231158,0.552227034644284,CABP1,-0.49012952016278,ENSG00000157782
1153.82996997598,0.108544472807573,0.112536607053373,0.179282964442717,0.552227034644284,FBXO33,90.1602254722252,ENSG00000165355
67.4322839614093,-0.0586779406523441,0.153829912827329,0.17927762909431,0.552227034644284,CLECL1,-2.68760981445415,ENSG00000184293
13.8951981335829,0.0425384008333558,0.152048714701544,0.17935958787011,0.552312578217929,SVOP,0.415805053635886,ENSG00000166111
36.1992231237493,0.0212059913328911,0.147925476249811,0.179413660466148,0.552374963696757,PAGE2B,0.536017563387666,ENSG00000238269
1381.44228130707,0.110236021462762,0.129244629898378,0.179518180204115,0.55259261198689,RLF,109.693162024092,ENSG00000117000
269.599106973173,-0.10103575397362,0.153147348937721,0.179605540060191,0.552757366696173,TRMT12,-18.2347724566265,ENSG00000183665
1685.17852383712,-0.0958448928213945,0.0874648555733861,0.179682896849783,0.552891279513668,DIS3,-108.316376240837,ENSG00000083520
24053.6426730756,0.0798379889924925,0.152711437460295,0.179778276210699,0.553080587604138,RPL7A,1368.63655556257,ENSG00000148303
67.5934789905061,0.0718318020235201,0.156241360281448,0.179881810537769,0.553195248265505,C1QTNF3,3.45067172242983,ENSG00000082196
27.2501439496834,0.0531184035533185,0.15486997160009,0.179883273676932,0.553195248265505,NA,1.02201888998455,ENSG00000225210
109.275783381478,0.0985416683559691,0.137734946941943,0.179964279689556,0.553340198194728,NA,7.72477288627097,ENSG00000250299
135.143424954176,0.0960702541463954,0.143778692274397,0.180017447948314,0.553399516312318,QPCTL,9.30571130044669,ENSG00000011478
200.02925212605,0.109235261227851,0.137542233860875,0.180171978352137,0.553457961331425,MMAB,15.7335637738375,ENSG00000139428
2546.75187441725,0.104357084087254,0.102563741568663,0.180146742945544,0.553457961331425,PAFAH1B2,191.045149373081,ENSG00000168092
3436.37942645674,-0.112491509189738,0.138845413123464,0.180104965813249,0.553457961331425,WASHC2C,-257.765427538172,ENSG00000172661
383.792265832443,0.0783242023085724,0.158978205944161,0.180094322938805,0.553457961331425,WRB,21.4121344360796,ENSG00000182093
743.419357338059,0.108418408520534,0.132582377006432,0.180254705845116,0.553607985464528,MTAP,58.0207236300465,ENSG00000099810
852.761132744708,-0.106993706161759,0.14486308222603,0.180336800786344,0.553666071113609,MYDGF,-60.9545957060635,ENSG00000074842
8679.15444509573,0.10096394497763,0.15654167390953,0.180341403305308,0.553666071113609,EHD1,629.150286379661,ENSG00000110047
325.773371673118,-0.0131760409131055,0.147507426702678,0.180382943909674,0.553689547483734,NA,-2.96172203205737,ENSG00000206235
498.333186401813,-0.113447275360446,0.123616540256838,0.180565272161504,0.554145084732357,NOL10,-37.6856242944942,ENSG00000115761
64.2903004871146,0.0476317679958,0.153761907935125,0.180811857859892,0.554540349386031,RIPOR3,2.15802583171188,ENSG00000042062
1879.08430472634,-0.121399122923558,0.118019317701489,0.180964735446727,0.554540349386031,MON2,-151.650207951632,ENSG00000061987
9513.12710557804,-0.106209393298116,0.110950976926277,0.180907641822055,0.554540349386031,ATP5F1B,-675.186345047137,ENSG00000110955
1903.88596643319,-0.0880506909673122,0.160610312332003,0.18096563433992,0.554540349386031,SWAP70,-112.723279420828,ENSG00000133789
7275.50265793428,0.1088287710921,0.139827533371933,0.180769982926972,0.554540349386031,RNPEPL1,570.053369916433,ENSG00000142327
923.242399280143,-0.110557083725154,0.139048968405412,0.18095195311299,0.554540349386031,PHF6,-68.107280378186,ENSG00000156531
79.2474801183582,0.068722946371711,0.157616913383227,0.180887200429486,0.554540349386031,DGCR6,3.86631814450729,ENSG00000183628
87.2433355335781,0.0501136274517542,0.153998361824233,0.180852971421389,0.554540349386031,GRAPL,3.08374351333568,ENSG00000189152
51.0402218786089,0.0588278715486966,0.158062297303044,0.181039349060291,0.554662191719602,NA,2.12425042830495,ENSG00000272645
9796.18688773321,0.109718791872778,0.159336441646412,0.181226536680716,0.554753545016451,CXCR4,774.074070085877,ENSG00000121966
1731.20887648222,-0.106894789353851,0.107938488799433,0.181179518324307,0.554753545016451,TFCP2,-123.635029405866,ENSG00000135457
212.40676916163,0.0264126086055168,0.147787815734136,0.181120373527124,0.554753545016451,LAMC1,3.92452110468116,ENSG00000135862
121.279233945834,0.0180561443609391,0.14710291097458,0.18130687909175,0.554753545016451,THEMIS,1.52741650593758,ENSG00000172673
8796.70652673351,0.0874686148807432,0.151549370223381,0.181226426963406,0.554753545016451,NPM1,549.831562463711,ENSG00000181163
3547.25925469189,-0.105501099506047,0.127114392629907,0.181281846770027,0.554753545016451,HTT,-250.145471213741,ENSG00000197386
28.3316697767056,-0.0544382543913688,0.154700483316868,0.181271122329112,0.554753545016451,NA,-1.04914089041407,ENSG00000251429
21566.7834019063,0.091073293513023,0.150497877657755,0.181536128979944,0.555235254199115,RPL30,1405.34154790078,ENSG00000156482
1860.31420439935,0.108695464987843,0.115637250035696,0.181524939443577,0.555235254199115,SGPL1,145.574798890668,ENSG00000166224
3088.96208507248,0.111122652169909,0.124661260490036,0.181600267090222,0.555235254199115,PCMTD1,247.328187034754,ENSG00000168300
3346.41573868576,-0.111904994001259,0.125493870975962,0.181598792408287,0.555235254199115,RCC2,-249.758519736778,ENSG00000179051
1385.73106237044,-0.106624544380415,0.142214901678641,0.181713580564422,0.555327015746303,ATP6V1F,-98.7215226840842,ENSG00000128524
1013.24234249968,-0.0977385035248163,0.0921475368052703,0.181669079312783,0.555327015746303,KLHDC10,-66.3707027007302,ENSG00000128607
23.8598881788359,0.0700190579591496,0.162014591317578,0.181766255704915,0.555327015746303,NUTM2G,1.18656537259996,ENSG00000188152
31.0857938547611,0.0459652033730398,0.153653778204732,0.181747086571348,0.555327015746303,PCDHGB6,1.00636014933035,ENSG00000253305
277.768924457946,-0.0976977800352007,0.153834936806678,0.181917865233305,0.555354436567909,SDF2L1,-18.1874500334457,ENSG00000128228
544.221108581702,-0.0999602011514227,0.154712957997413,0.181911833061314,0.555354436567909,ZNF92,-36.4308516420052,ENSG00000146757
719.806536693928,0.092311530257357,0.147459023800019,0.181835698435208,0.555354436567909,TMEM263,47.5625960185702,ENSG00000151135
4541.89229547166,-0.103553596431605,0.169239764865064,0.181858879547637,0.555354436567909,GAA,-314.582337658941,ENSG00000171298
1803.80891936774,0.110538401687442,0.145843224217679,0.18197920537145,0.555354436567909,CYHR1,143.639235392349,ENSG00000187954
73.502425240171,-0.000481000074806209,0.1467950393195,0.181948947777161,0.555354436567909,NA,-0.0245019065015413,ENSG00000238130
2494.48225211494,-0.114886133975514,0.128873134506176,0.182080039933649,0.555454627890959,RCBTB2,-190.939664054304,ENSG00000136161
30.642970787134,0.035427245874363,0.149137582400937,0.182069775914456,0.555454627890959,NA,0.761792974773467,ENSG00000249209
435.401120732874,-0.10798335633757,0.134723391391527,0.182191865072296,0.555691991751499,WASL,-31.3993084358406,ENSG00000106299
27.3061972758323,0.0751238088911596,0.161541174733142,0.182233488693633,0.555715189714241,LRRC46,1.45955548185513,ENSG00000141294
691.15052724494,0.0806339409778025,0.154770030321576,0.182268185840766,0.555717260898611,MICAL3,39.7291372961431,ENSG00000243156
419.272553942599,-0.0974318793824414,0.0908893198701528,0.182341621387319,0.555837418731711,TMEM41A,-27.3804477136788,ENSG00000163900
86.4553542118311,-0.100925919815644,0.163242937860634,0.182419513752535,0.555971115048772,MDP1,-5.84141096816373,ENSG00000213920
9151.32710496717,-0.0935784846304077,0.0890986333455561,0.182519116987825,0.556170918692989,HNRNPA3,-574.74700081925,ENSG00000170144
194.417681168489,0.104285157174279,0.14807655420673,0.182772854614194,0.556840237407214,ANKEF1,14.5738651840554,ENSG00000132623
41.3903452621402,0.0128274404344623,0.147189163719129,0.182945967777475,0.557263719860682,NA,0.369655072045667,ENSG00000274276
106.275608226368,-0.104762218727483,0.142482616682834,0.183023084720057,0.557290794405751,BRMS1L,-7.4437345462716,ENSG00000100916
52.8812906323501,-0.000140440350124786,0.146866004290315,0.183011361285047,0.557290794405751,NA,-0.00514752272321317,ENSG00000274854
1074.53876233149,0.099299329716982,0.15149520317071,0.183065568380667,0.557316273773122,ADARB1,76.5641783844767,ENSG00000197381
6788.62767038823,0.0403892293945438,0.151159068272411,0.183154950754019,0.557484493295633,UBXN6,192.737572769694,ENSG00000167671
1021.44066982736,0.107427930365064,0.146306872425902,0.183228241254432,0.557603679048511,ZEB1,78.9633677064732,ENSG00000148516
2537.71351442346,0.106009136700389,0.134403249573832,0.183272332224873,0.557624553341581,CABIN1,193.492891893919,ENSG00000099991
4070.2896046255,-0.109236644612916,0.150706447871659,0.183337504652157,0.557624553341581,MTDH,-296.811763002904,ENSG00000147649
477.331268071267,-0.113049905829755,0.147656494666238,0.183327519052057,0.557624553341581,CCDC71,-35.9758406589324,ENSG00000177352
163.314633277366,0.104771463072636,0.162857152946564,0.183401013347249,0.5577138782652,PLD6,12.3015171820784,ENSG00000179598
1034.22010708982,0.0980158646720417,0.0991094316673643,0.18358022041165,0.55815493777121,PPRC1,72.7061575200598,ENSG00000148840
591.775980283435,-0.107398021678501,0.135473335322806,0.183753855643278,0.558553653982768,ANKRD13C,-42.4535819478482,ENSG00000118454
378.360836427493,-0.105832758098286,0.109153116292956,0.183779743520897,0.558553653982768,GTF2H5,-26.7620704321401,ENSG00000272047
690.55443564291,0.067397021166932,0.155530850544043,0.18386838931797,0.558615214412938,SH3YL1,33.0253809237585,ENSG00000035115
48.0506261214129,0.0629992425294048,0.156885976351799,0.183858892401143,0.558615214412938,APBB2,2.14474999851594,ENSG00000163697
2375.06211952425,-0.115774194923061,0.120267963588586,0.184051902640207,0.55872726871084,ZKSCAN1,-183.148336081565,ENSG00000106261
1102.51283925807,-0.108921107722835,0.139850651882284,0.184110485276105,0.55872726871084,XPO4,-80.1733528181813,ENSG00000132953
643.560620283432,0.0999935385082322,0.143913841047479,0.184024690926071,0.55872726871084,GRPEL2,46.1874848432938,ENSG00000164284
994.980330753509,-0.0691491397143345,0.157749597651622,0.184101527246997,0.55872726871084,ALDH1A1,-46.5650770831753,ENSG00000165092
100.848930304375,0.0531470546576237,0.152786921824544,0.18395329164532,0.55872726871084,ST6GALNAC3,3.7844253636472,ENSG00000184005
92.6449392236175,-0.116262228451671,0.159088507933625,0.184066980737741,0.55872726871084,NA,-7.17305410337055,ENSG00000281593
1800.52412058955,0.092014717874486,0.0878324637285504,0.184146693319147,0.558733354766268,PYGO2,118.578214469045,ENSG00000163348
580.25453276828,0.0987407265515394,0.138705006521835,0.184237945626771,0.558844398596599,RCC1,41.1042798007672,ENSG00000180198
4731.83181921202,-0.10998115718012,0.161426554571009,0.184251709772361,0.558844398596599,PCGF5,-347.315679534588,ENSG00000180628
4754.83193019374,0.0901095210420851,0.151680684427394,0.184304887551899,0.558901920001452,PRKCH,306.453607748338,ENSG00000027075
1363.18025115347,-0.104366050083936,0.146547691322839,0.184388610015724,0.559052029179077,TMEM87B,-95.1314315952238,ENSG00000153214
1941.00448878961,-0.103855138182663,0.113014519534902,0.184423941764909,0.559055392961876,USP1,-134.816175319758,ENSG00000162607
46.1724510784286,0.0415403767073636,0.15224420300863,0.184542409917728,0.559196329483364,ATP2C2,1.34879601327545,ENSG00000064270
776.084390080747,0.0852618279529652,0.154789324989701,0.184556957794812,0.559196329483364,OXNAD1,47.248217958386,ENSG00000154814
461.415800828987,-0.0689869257228903,0.159594955542343,0.184573127361306,0.559196329483364,NA,-21.5448028576139,ENSG00000237296
581.102355801612,-0.102573752754233,0.139739951655474,0.18469609955268,0.559257735364704,MRPL18,-39.8810811938903,ENSG00000112110
19.5222607622903,0.0309826947241794,0.148971142256591,0.184629722826784,0.559257735364704,CHRM3,0.423785862205584,ENSG00000133019
71.2483469689255,0.0733234049201791,0.157828656589828,0.184662090549868,0.559257735364704,FAM89A,3.71471835078155,ENSG00000182118
13408.6625466016,0.100215242502542,0.164907835200183,0.184782584179949,0.559340251350331,VMP1,964.530383684027,ENSG00000062716
838.263797353657,0.0716881404886859,0.160698504649336,0.184791830101478,0.559340251350331,B3GNT8,42.7059420900666,ENSG00000177191
772.185004886041,-0.076091745862586,0.157748126323327,0.184934272805955,0.559356837725991,TM9SF1,-39.671786841026,ENSG00000100926
10.4570420807793,-0.0387537521446417,0.151022865639731,0.184853986857542,0.559356837725991,SOBP,-0.277158441341806,ENSG00000112320
4576.64535396109,-0.11030024010561,0.145923827914045,0.184911984345664,0.559356837725991,MAPKAPK3,-336.862840902893,ENSG00000114738
36.8456846451084,0.0633496742422474,0.156287906055124,0.184909147480123,0.559356837725991,DPY19L2,1.65396549186483,ENSG00000177990
481.088719506099,-0.0808572739960471,0.162749477753889,0.185036613291684,0.559562775774333,IFNGR2,-26.2214278869527,ENSG00000159128
25.4106275974907,0.018882884339123,0.147696487616904,0.185128953494247,0.55957598734546,TSPAN7,0.334776097781734,ENSG00000156298
823.951554147984,-0.11196398552073,0.146458183104696,0.185143744588774,0.55957598734546,POLR2A,-61.5265001718859,ENSG00000181222
25.7091723826021,-0.0698036708783293,0.159937246280147,0.185134441504497,0.55957598734546,SORCS2,-1.21430471596832,ENSG00000184985
4316.17774513984,0.1126727846096,0.139523846324921,0.18524794769317,0.559638474982495,RTF2,350.600976162126,ENSG00000022277
53.4677738760536,0.049651063342083,0.153712100866116,0.18521168546393,0.559638474982495,HES6,1.87215059394433,ENSG00000144485
575.538348839385,0.00502542743666232,0.146844067506942,0.185267193480983,0.559638474982495,NA,2.00830354939546,ENSG00000229006
1228.68274877014,0.0916513852782457,0.08541892709972,0.185353853432882,0.559693262417662,ANKRD40,80.5883364597853,ENSG00000154945
185.620277561036,-0.0793020300382071,0.159503769805898,0.18534552330228,0.559693262417662,NA,-9.92781585033811,ENSG00000214331
2091.08792565463,-0.108676982554532,0.155083061070715,0.185477921285283,0.559840685415161,TRIB2,-151.733155432933,ENSG00000071575
703.072159467623,0.0861119768520231,0.153535880756619,0.185560923738082,0.559840685415161,LAX1,43.2428722251361,ENSG00000122188
2564.94292037244,-0.11240288918344,0.169155038711945,0.185540458846863,0.559840685415161,CARS2,-192.252572085024,ENSG00000134905
10.4333291533679,0.0442598077899796,0.152440399761838,0.185574027394901,0.559840685415161,HMCN2,0.325039910164707,ENSG00000148357
47.7306171154522,0.0456497971377629,0.153807527673418,0.185461341277131,0.559840685415161,NA,1.5344419354935,ENSG00000255863
422.875052256519,0.0591875466184568,0.156708948756354,0.185631468900538,0.559853355988844,NA,17.7095258545432,ENSG00000106133
85.1012096066938,-0.0807799214304119,0.158241868458862,0.185646769673823,0.559853355988844,NOL3,-4.63407183509412,ENSG00000140939
769.793282192123,0.104576749124693,0.138553022475418,0.185713018311321,0.559885308613429,TRMT1,57.8722225033076,ENSG00000104907
167.517236029294,0.0878736688213421,0.157601702805162,0.185725911323223,0.559885308613429,FAM171A1,10.5205187722478,ENSG00000148468
5904.04779112618,0.0816751290098666,0.0767811147217951,0.185846146301561,0.56014439962773,IST1,343.887572561174,ENSG00000182149
5856.66838421657,-0.105264029718661,0.117203574071961,0.185950941570179,0.560297786148657,BZW1,-412.10568185162,ENSG00000082153
1995.18694620195,-0.105747577084142,0.126744236924837,0.186024793533912,0.560297786148657,TRPM7,-141.013308616098,ENSG00000092439
232.960099210288,-0.111464948774305,0.137510588753951,0.186068529006884,0.560297786148657,ZWILCH,-17.3211288200554,ENSG00000174442
1243.51523514593,-0.112838193153438,0.125682937654764,0.186062140649177,0.560297786148657,UTY,-93.5533935902417,ENSG00000183878
13.2253500714328,-0.0256083338243292,0.148611004328145,0.186046657144592,0.560297786148657,SPESP1,-0.232683304685773,ENSG00000258484
521.252857563516,-0.102164831208047,0.100200636597418,0.186175228465922,0.56051576340201,FAM98A,-35.6359822892544,ENSG00000119812
13196.590637914,0.106576215968175,0.120376456270882,0.186233569557179,0.560588095132867,STK4,1011.78344358549,ENSG00000101109
